"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_10468","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_10471","Archaea","Heimdallarchaeota","Unclassified_Heimdallarchaeota","Unclassified_Heimdallarchaeota","Unclassified_Heimdallarchaeota","Unclassified_Heimdallarchaeota","Unclassified_Heimdallarchaeota"
"OTU_10473","Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Unclassified_Tumebacillus"
"OTU_10474","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_10490","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified_Saprospiraceae","Unclassified_Saprospiraceae"
"OTU_10495","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_10498","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Unclassified_Fibrobacteraceae","Unclassified_Fibrobacteraceae"
"OTU_10517","Archaea","Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota"
"OTU_10521","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_10522","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_10523","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_10524","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Unclassified_Desulfuromonadales","Unclassified_Desulfuromonadales","Unclassified_Desulfuromonadales"
"OTU_10528","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales"
"OTU_10531","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","Unclassified_DEV007","Unclassified_DEV007"
"OTU_10532","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_10544","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","Unclassified_Candidatus Omnitrophus"
"OTU_10558","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales"
"OTU_10560","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","Unclassified_Modestobacter"
"OTU_10562","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_10566","Bacteria","Actinobacteriota","Thermoleophilia","Unclassified_Thermoleophilia","Unclassified_Thermoleophilia","Unclassified_Thermoleophilia","Unclassified_Thermoleophilia"
"OTU_10571","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","AqS1","Unclassified_AqS1"
"OTU_10572","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified_Spirochaeta"
"OTU_10578","Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","Unclassified_Fermentibacteraceae","Unclassified_Fermentibacteraceae"
"OTU_10590","Archaea","Thermoplasmatota","Thermoplasmata","Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1","Unclassified_Marine Benthic Group D and DHVEG-1"
"OTU_10594","Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111"
"OTU_10596","Bacteria","Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes"
"OTU_10600","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_10601","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales"
"OTU_10603","Bacteria","Calditrichota","Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia"
"OTU_10612","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Unclassified_Hydrogenedentiales","Unclassified_Hydrogenedentiales","Unclassified_Hydrogenedentiales"
"OTU_10656","Archaea","Euryarchaeota","Thermococci","Methanofastidiosales","Unclassified_Methanofastidiosales","Unclassified_Methanofastidiosales","Unclassified_Methanofastidiosales"
"OTU_10674","Bacteria","Gracilibacteria phylum incertae sedis","Gracilibacteria","Absconditabacteriales (SR1)","Unclassified_Absconditabacteriales (SR1)","Unclassified_Absconditabacteriales (SR1)","Unclassified_Absconditabacteriales (SR1)"
"OTU_10696","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_10700","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_10701","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_10721","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified_Spirochaetaceae","Unclassified_Spirochaetaceae"
"OTU_10724","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_10732","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales"
"OTU_10741","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_10761","Archaea","Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota"
"OTU_10772","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_10777","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_10780","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_10783","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_10800","Bacteria","Planctomycetota","ODP123","Unclassified_ODP123","Unclassified_ODP123","Unclassified_ODP123","Unclassified_ODP123"
"OTU_10804","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales"
"OTU_10805","Bacteria","Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485","Unclassified_Sva0485"
"OTU_10806","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_10810","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_10811","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_10816","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_10819","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_10831","Archaea","Thermoplasmatota","Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata"
"OTU_10862","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_10870","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","Unclassified_S25-593","Unclassified_S25-593"
"OTU_10873","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_10882","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_10885","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_10886","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_10893","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22","Unclassified_Bacteroidetes VC2.1 Bac22","Unclassified_Bacteroidetes VC2.1 Bac22","Unclassified_Bacteroidetes VC2.1 Bac22"
"OTU_10904","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_10909","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","Unclassified_Candidatus Omnitrophus"
"OTU_10911","Archaea","Korarchaeota","Korarchaeia","Korarchaeales","Korarchaeaceae","Candidatus Korarchaeum","Unclassified_Candidatus Korarchaeum"
"OTU_10953","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_10961","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_10980","Bacteria","Calditrichota","Calditrichia","Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales"
"OTU_11033","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales"
"OTU_11041","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_11098","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_11102","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_11107","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae"
"OTU_11113","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Unclassified_Nitrosococcaceae","Unclassified_Nitrosococcaceae"
"OTU_11141","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_11146","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_11157","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Unclassified_PB19","Unclassified_PB19","Unclassified_PB19"
"OTU_11176","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales","Unclassified_Actinomarinales"
"OTU_11203","Bacteria","Planctomycetota","BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11"
"OTU_11218","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales"
"OTU_11223","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","JdFR-76","Unclassified_JdFR-76"
"OTU_11233","Bacteria","Chloroflexi","Dehalococcoidia","S085","Unclassified_S085","Unclassified_S085","Unclassified_S085"
"OTU_11235","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_11238","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","Unclassified_R76-B128"
"OTU_11241","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_11252","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_11262","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales"
"OTU_11269","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","Unclassified_Desulfatiglans"
"OTU_11280","Bacteria","Elusimicrobiota","Endomicrobia","Endomicrobiales","Unclassified_Endomicrobiales","Unclassified_Endomicrobiales","Unclassified_Endomicrobiales"
"OTU_11283","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified_Blastopirellula"
"OTU_11318","Bacteria","Planctomycetota","BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11","Unclassified_BD7-11"
"OTU_11319","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_11333","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Unclassified_Izemoplasmataceae","Unclassified_Izemoplasmataceae"
"OTU_11340","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_11344","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_11355","Bacteria","Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota"
"OTU_11362","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_11363","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_11372","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_11374","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_11390","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Unclassified_Sulfurovaceae","Unclassified_Sulfurovaceae"
"OTU_11397","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","Unclassified_SEEP-SRB1"
"OTU_11398","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_11414","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Unclassified_Oligosphaerales","Unclassified_Oligosphaerales","Unclassified_Oligosphaerales"
"OTU_11415","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","BD2-7","Unclassified_BD2-7","Unclassified_BD2-7"
"OTU_11425","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_11430","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified_Blastopirellula"
"OTU_11436","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_11437","Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","Unclassified_Desulfomonile"
"OTU_11445","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_11455","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Unclassified_Hungateiclostridiaceae","Unclassified_Hungateiclostridiaceae"
"OTU_11458","Bacteria","Myxococcota","Polyangia","PS-B29","Unclassified_PS-B29","Unclassified_PS-B29","Unclassified_PS-B29"
"OTU_11499","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 7","Unclassified_Clostridium sensu stricto 7"
"OTU_11501","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_11520","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_11523","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_11525","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified_Rhodobacteraceae","Unclassified_Rhodobacteraceae"
"OTU_11533","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_11535","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_11564","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified_Phycisphaera"
"OTU_11569","Bacteria","Myxococcota","bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25"
"OTU_11593","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_11596","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_11605","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_11610","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_11641","Bacteria","Nitrospinota","P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02"
"OTU_11646","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Unclassified_PB19","Unclassified_PB19","Unclassified_PB19"
"OTU_11653","Bacteria","Poribacteria","Unclassified_Poribacteria","Unclassified_Poribacteria","Unclassified_Poribacteria","Unclassified_Poribacteria","Unclassified_Poribacteria"
"OTU_11656","Bacteria","Actinobacteriota","Coriobacteriia","OPB41","Unclassified_OPB41","Unclassified_OPB41","Unclassified_OPB41"
"OTU_11657","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_11685","Bacteria","Planctomycetota","SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69"
"OTU_11689","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_11691","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Unclassified_Vermiphilaceae","Unclassified_Vermiphilaceae"
"OTU_11692","Bacteria","Myxococcota","Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia"
"OTU_11694","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_11700","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_11708","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","Unclassified_MWH-UniP1 aquatic group","Unclassified_MWH-UniP1 aquatic group"
"OTU_11714","Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","Unclassified_PAUC26f","Unclassified_PAUC26f","Unclassified_PAUC26f"
"OTU_11721","Bacteria","Chloroflexi","Dehalococcoidia","FW22","Unclassified_FW22","Unclassified_FW22","Unclassified_FW22"
"OTU_11727","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_11732","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_11736","Bacteria","Dependentiae","Babeliae","Babeliales","Unclassified_Babeliales","Unclassified_Babeliales","Unclassified_Babeliales"
"OTU_11740","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_11745","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Unclassified_Latescibacterales","Unclassified_Latescibacterales","Unclassified_Latescibacterales"
"OTU_11746","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_11747","Bacteria","Calditrichota","Calditrichia","Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales"
"OTU_11755","Bacteria","Armatimonadota","Armatimonadetes group 3","Unclassified_Armatimonadetes group 3","Unclassified_Armatimonadetes group 3","Unclassified_Armatimonadetes group 3","Unclassified_Armatimonadetes group 3"
"OTU_11756","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales","Unclassified_Desulfobulbales"
"OTU_11760","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_11770","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_11775","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Unclassified_Desulfocapsaceae","Unclassified_Desulfocapsaceae"
"OTU_11780","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_11786","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","Unclassified_Phaselicystis"
"OTU_11790","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_11802","Bacteria","Chloroflexi","Dehalococcoidia","GIF3","Unclassified_GIF3","Unclassified_GIF3","Unclassified_GIF3"
"OTU_11809","Archaea","Thermoplasmatota","Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata","Unclassified_Thermoplasmata"
"OTU_11831","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_11838","Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Unclassified_Cloacimonadales","Unclassified_Cloacimonadales","Unclassified_Cloacimonadales"
"OTU_11842","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Candidatus Raymondbacteria","Unclassified_Candidatus Raymondbacteria","Unclassified_Candidatus Raymondbacteria"
"OTU_11848","Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","Unclassified_MSBL5","Unclassified_MSBL5","Unclassified_MSBL5"
"OTU_11854","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2","Unclassified_Bacteroidetes BD2-2"
"OTU_11858","Bacteria","Nitrospirota","Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia"
"OTU_11882","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_11886","Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","Unclassified_B2M28","Unclassified_B2M28","Unclassified_B2M28"
