	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_11106	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	
OTU_11107	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU_11108	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae		
OTU_11109	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales			
OTU_11110	Bacteria	Planctomycetota	Planctomycetes	Pirellulales			
OTU_11111	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		
OTU_11112	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11113	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae		
OTU_11114	Bacteria	Planctomycetota	OM190				
OTU_11115	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11116	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			
OTU_11117	Bacteria	Planctomycetota	OM190				
OTU_11118	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			
OTU_11119	Bacteria	Planctomycetota	vadinHA49				
OTU_11120	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_11121	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_11122	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_11123	Bacteria	Planctomycetota	OM190				
OTU_11124	Bacteria	Planctomycetota	028H05-P-BN-P5				
OTU_11125	Bacteria	Myxococcota	Myxococcia	Myxococcales			
OTU_11126	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	
OTU_11127	Bacteria	Dependentiae	Babeliae				
OTU_11128	Bacteria	Planctomycetota	BD7-11				
OTU_11129	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11130	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae		
OTU_11131	Bacteria	Planctomycetota	Pla4 lineage				
OTU_11132	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_11133	Bacteria	Planctomycetota	OM190				
OTU_11134	Bacteria	Myxococcota	Myxococcia	Myxococcales			
OTU_11135	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11136	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU_11137							
OTU_11138	Bacteria	Planctomycetota	OM190				
OTU_11139	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales			
OTU_11140	Bacteria	NB1-j					
OTU_11141	Bacteria	NB1-j					
OTU_11142	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		
OTU_11143	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_11144	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_11145	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales			
OTU_11146	Bacteria	Acidobacteriota	AT-s3-28				
OTU_11147	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_11148	Bacteria	Proteobacteria	Gammaproteobacteria	B2M28			
OTU_11149	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11150	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
OTU_11151	Bacteria	SAR324 clade(Marine group B)					
OTU_11152	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales			
OTU_11154	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_11155	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae		
OTU_11156	Bacteria	Planctomycetota	OM190				
OTU_11157	Bacteria	Desulfobacterota	Desulfuromonadia	PB19			
OTU_11158	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	
OTU_11159	Bacteria	Planctomycetota	OM190				
OTU_11160	Bacteria	Acidobacteriota	Holophagae	Acidobacteria group 7a			
OTU_11161	Bacteria	Acidobacteriota	AT-s3-28				
OTU_11162	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae		
OTU_11163	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales			
OTU_11164	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae		
OTU_11165	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_11166	Bacteria	Planctomycetota	OM190				
OTU_11167	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_11168	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_11169	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_11170	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_11171	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11172	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11173	Bacteria	Myxococcota	Polyangia	Blfdi19			
OTU_11174	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11175	Archaea	Bathyarchaeota					
OTU_11176	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales			
OTU_11177	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae		
OTU_11178	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11179	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44			
OTU_11180	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11181	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11182	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales			
OTU_11183	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU_11184	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11185	Bacteria	Candidatus Falkowbacteria					
OTU_11186	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11187	Bacteria	Elusimicrobiota	Lineage IIb				
OTU_11188	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae		
OTU_11189	Bacteria	Planctomycetota	Pla4 lineage				
OTU_11190	Bacteria	NKB15					
OTU_11191	Bacteria	FCPU426					
OTU_11192	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			
OTU_11193	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales			
OTU_11194	Bacteria	Acidobacteriota	AT-s3-28				
OTU_11195	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11196	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales			
OTU_11197	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
OTU_11198	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11199	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_11200	Archaea	Nanoarchaeota					
OTU_11201	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_11202	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_11203	Bacteria	Planctomycetota	BD7-11				
OTU_11204	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
OTU_11205	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11206	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales			
OTU_11207	Bacteria	Planctomycetota	Phycisphaerae	Amsterdam-1B-07			
OTU_11208	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
OTU_11209	Archaea	Nanoarchaeota					
OTU_11210	Bacteria	Myxococcota	Polyangia				
OTU_11211	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11212	Bacteria	Myxococcota	Polyangia	MidBa8			
OTU_11213	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_11214	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11215	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		
OTU_11216	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae		
OTU_11217	Archaea	Nanoarchaeota					
OTU_11218	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales			
OTU_11219	Archaea	Nanoarchaeota					
OTU_11220	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11221	Archaea	Nanoarchaeota					
OTU_11222	Bacteria	Poribacteria					
OTU_11223	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	JdFR-76	
OTU_11224	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11225	Bacteria	Elusimicrobiota	Lineage IIc				
OTU_11226	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales			
OTU_11227	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales			
OTU_11228	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11229	Bacteria						
OTU_11230	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales			
OTU_11231	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_11232	Bacteria						
OTU_11233	Bacteria	Chloroflexi	Dehalococcoidia	S085			
OTU_11234	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32			
OTU_11235	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_11236	Bacteria	Myxococcota	bacteriap25				
OTU_11237	Bacteria	Actinobacteriota	Coriobacteriia	OPB41			
OTU_11238	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	
OTU_11239	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11240	Bacteria	Acidobacteriota	AT-s3-28				
OTU_11241	Bacteria	Latescibacterota					
OTU_11242	Bacteria	Planctomycetota	OM190				
OTU_11243	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_11244	Bacteria	Elusimicrobiota	Elusimicrobia	MD2894-B20			
OTU_11245	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
OTU_11246	Bacteria	Poribacteria					
OTU_11247	Bacteria	Chloroflexi	Dehalococcoidia	S085			
OTU_11248	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae		
OTU_11249	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11250	Bacteria	Chloroflexi	Dehalococcoidia	Sh765B-AG-111			
OTU_11251	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11252	Bacteria	Planctomycetota	OM190				
OTU_11253	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_11254	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae		
OTU_11256	Archaea	Micrarchaeota					
OTU_11257	Archaea	Nanoarchaeota					
OTU_11258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU_11259	Bacteria						
OTU_11260	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae		
OTU_11261	Bacteria						
OTU_11262	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales			
OTU_11263	Bacteria	Nitrospinota	P9X2b3D02				
OTU_11264	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_11265	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales			
OTU_11266	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30		
OTU_11267	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11268	Bacteria	LCP-89					
OTU_11269	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	
OTU_11270	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11271	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales			
OTU_11272	Bacteria	Chloroflexi	Anaerolineae	ADurb.Bin180			
OTU_11273	Bacteria	Planctomycetota	OM190				
OTU_11274	Bacteria						
OTU_11275	Bacteria	Nitrospinota	P9X2b3D02				
OTU_11276	Bacteria	SAR324 clade(Marine group B)					
OTU_11277	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11278	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11279	Bacteria	Planctomycetota	Planctomycetes				
OTU_11280	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales			
OTU_11281	Archaea	Odinarchaeota					
OTU_11282	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11283	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_11284	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11285	Bacteria	Planctomycetota	OM190				
OTU_11286	Bacteria	Dependentiae	Babeliae				
OTU_11287	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_11288	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales			
OTU_11289	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11290	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales			
OTU_11291	Bacteria	Proteobacteria	Gammaproteobacteria	eub62A3			
OTU_11292	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group			
OTU_11293	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11294	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Candidatus Raymondbacteria		
OTU_11295	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
OTU_11296	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae		
OTU_11297	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11298	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11299	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
OTU_11300	Bacteria	Proteobacteria	Magnetococcia	Magnetococcales			
OTU_11301	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11302	Bacteria	LCP-89					
OTU_11303	Bacteria	Dependentiae	Babeliae				
OTU_11304	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11305	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11306	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales			
OTU_11307	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_11308	Bacteria	Myxococcota	Myxococcia	Myxococcales			
OTU_11309	Bacteria	Planctomycetota	Phycisphaerae	C86			
OTU_11310	Bacteria	Planctomycetota	OM190				
OTU_11311	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11312	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	
OTU_11313	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_11314	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales			
OTU_11315	Bacteria	LCP-89					
OTU_11316	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_11317	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae		
OTU_11318	Bacteria	Planctomycetota	BD7-11				
OTU_11319	Bacteria	Latescibacterota					
OTU_11320	Bacteria	Proteobacteria					
OTU_11321	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11322	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_11323	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11324	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_11325	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30		
OTU_11326	Bacteria						
OTU_11327	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_11328	Bacteria	Margulisbacteria					
OTU_11329	Bacteria	Cloacimonadota	Cloacimonadia				
OTU_11330	Bacteria	Planctomycetota	Pla4 lineage				
OTU_11331	Bacteria	Myxococcota	Polyangia	MidBa8			
OTU_11332	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11333	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae		
OTU_11334	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11335	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11336	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11337	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales			
OTU_11338	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
OTU_11339	Bacteria	Acidobacteriota	d142				
OTU_11340	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_11341	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11342	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11343	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_11344	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11345	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11346	Bacteria	Acidobacteriota	AT-s3-28				
OTU_11347	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_11348	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11349	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11350	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11351	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_11352							
OTU_11353	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae		
OTU_11354	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11355	Bacteria	Planctomycetota					
OTU_11356	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria	Candidatus Abawacabacteria			
OTU_11357	Bacteria						
OTU_11358	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11359	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11360	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae		
OTU_11361	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11362	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_11363	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11364	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
OTU_11365	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_11366	Bacteria						
OTU_11367	Archaea	Nanoarchaeota					
OTU_11368	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	B122		
OTU_11369	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_11370	Bacteria						
OTU_11371	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11372	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales			
OTU_11373	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11374	Bacteria	Gemmatimonadota	BD2-11 terrestrial group				
OTU_11375	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11376	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11377	Bacteria	Latescibacterota					
OTU_11378	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_11379	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11380	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11381	Bacteria	SAR324 clade(Marine group B)					
OTU_11382	Bacteria	Desulfobacterota	Desulfuromonadia	PB19			
OTU_11383	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11384	Bacteria	Planctomycetota	Phycisphaerae				
OTU_11385	Bacteria	Elusimicrobiota	Lineage IIb				
OTU_11386	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
OTU_11387	Bacteria	SAR324 clade(Marine group B)					
OTU_11388	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11389	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_11390	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurovaceae		
OTU_11391	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales			
OTU_11392	Bacteria	SAR324 clade(Marine group B)					
OTU_11393							
OTU_11394	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11395	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_11396	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_11397	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1	
OTU_11398	Bacteria	Zixibacteria					
OTU_11399	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_11400	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_11401	Bacteria	Latescibacterota					
OTU_11403	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_11404	Bacteria	Latescibacterota					
OTU_11405	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_11406	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_11407	Bacteria	Planctomycetota	Planctomycetes	Pirellulales			
OTU_11408	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae		
OTU_11409	Archaea	Nanoarchaeota					
OTU_11410	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_11411	Bacteria	Latescibacterota					
OTU_11412	Eukaryota (Chloroplast)	Ochrophyta (Chloroplast)	Dictyochophyceae (Chloroplast)				
OTU_11413	Bacteria	Verrucomicrobiota	Verrucomicrobiae				
OTU_11414	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales			
OTU_11415	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	BD2-7		
OTU_11416	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_11417	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11418	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_11419	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_11420	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales			
OTU_11421	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11422	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales			
OTU_11423	Archaea	Nanoarchaeota					
OTU_11424	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11425	Bacteria	Planctomycetota	Pla4 lineage				
OTU_11426	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_11427	Bacteria	Planctomycetota	OM190				
OTU_11428	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales			
OTU_11429	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11430	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_11431	Bacteria	Planctomycetota	Pla4 lineage				
OTU_11432	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales			
OTU_11433	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_11434	Bacteria	Gracilibacteria phylum incertae sedis					
OTU_11435	Bacteria	Planctomycetota	Pla3 lineage				
OTU_11436	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_11437	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile	
OTU_11438	Bacteria	Margulisbacteria					
OTU_11439	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_11440	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11441	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11442	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11443	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11444	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11445	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_11446	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11447	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11448	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales			
OTU_11449	Bacteria	Calditrichota	Calditrichia	Calditrichales			
OTU_11450	Bacteria	Planctomycetota	Phycisphaerae	mle1-8			
OTU_11451	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae		
OTU_11452	Archaea	Nanoarchaeota					
OTU_11453	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_11454	Bacteria	Elusimicrobiota	Lineage IIb				
OTU_11455	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae		
OTU_11456	Archaea	Iainarchaeota					
OTU_11457	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
OTU_11458	Bacteria	Myxococcota	Polyangia	PS-B29			
OTU_11459	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU_11460	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11461	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae		
OTU_11462	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_11463	Bacteria	Myxococcota	bacteriap25				
OTU_11464	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_11465	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_11466	Bacteria	Calditrichota	Calditrichia				
OTU_11467	Bacteria	Planctomycetota	Pla4 lineage				
